comp_id,bioactivity,data_split,smiles
CHEMBL1301855,0,test,COc1ccc(N(Cc2cc3cc(OC)ccc3nc2O)S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1
CHEMBL1302225,0,test,CC1Cc2nc(SCC(=O)N3CCCc4ccccc43)n(C)c(=O)c2S1
CHEMBL1302512,0,test,COc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2ccccc12
CHEMBL1302515,0,test,O=C(Nc1ccc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1)C1=CSCCO1
CHEMBL1302889,1,test,COC(=O)c1c(-c2cccnc2)csc1NC(=O)c1ccc2c(c1)OCO2
CHEMBL1302990,0,test,CCNS(=O)(=O)c1ccc(NC(=O)c2cccnc2)cc1
CHEMBL1303292,0,train,CCN(CC)c1ccc(Nc2cc3n(c(=O)n2)CCc2cc(OC)c(OC)cc2-3)cc1
CHEMBL1303384,1,train,COC(=O)c1sccc1NC(=O)Nc1cccc(OC)c1
CHEMBL1303429,1,test,Oc1c(N=Nc2ccccc2)sc2ccccc12
CHEMBL1303948,1,test,Cc1cccc(C(=N)NOC(=O)c2ccc3c(c2)OCO3)c1
CHEMBL1304244,0,train,Cc1ccc(CN(C(=O)c2csnn2)C(C(=O)NC2CCCC2)c2ccc(C)o2)cc1
CHEMBL1304314,0,test,CCCc1cc(=O)oc2c(C)c(OCC(=O)Nc3ccc(CN4CCOCC4)cc3)ccc12
CHEMBL1304385,0,test,CCOC(=O)c1cnc2c(C#N)c(C)nn2c1-c1ccccc1
CHEMBL1304398,1,test,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccco1
CHEMBL1304456,0,test,C/C(=C1/SC(=S)N(CCC(=O)O)C1=O)c1ccc(O)cc1
CHEMBL1304544,0,train,O=C(CCNC(=O)C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)NCc1ccc(Cl)cc1
CHEMBL1304770,1,train,CCN=C(S)NNC(=O)c1cc(-c2cccc(OC)c2)nc2ccccc12
CHEMBL1304945,0,test,Cn1c(=O)c2c(nc(CN3CCOCC3)n2CC(=O)c2ccccc2)n(C)c1=O
CHEMBL1305099,0,test,Cc1cc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)no1
CHEMBL1305526,0,test,Oc1ccccc1N1CCN(c2ncnc3sc(-c4ccccc4)cc23)CC1
CHEMBL1305810,0,test,c1ccc(C2=NN(c3ccccc3)CC2)cc1
CHEMBL1305869,0,test,O=C1c2ccccc2C(Nc2ccc(Cl)cn2)N1c1ccccn1
CHEMBL1305898,0,test,COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)NCCN3CCOCC3)n2)cc1OC
CHEMBL1305971,0,test,COc1ccc(S(=O)(=O)N(Cc2cccnc2)Cc2cc3ccccc3nc2O)cc1
CHEMBL1306071,0,test,COc1ccc(Cl)cc1NC(=O)Nc1cnccn1
CHEMBL1306132,1,test,COc1ccc(N=Nc2n(C)c3ccccc3[n+]2C)cc1.O=S(=O)([O-])c1ccccc1
CHEMBL1307028,0,train,Clc1ccccc1OCc1nc(-c2ccccn2)no1
CHEMBL1307161,0,test,O=C(COC(=O)c1cnc(O)nc1O)Nc1ccccc1Br
CHEMBL1307286,0,test,CCc1nnc(NC(=O)CSc2nnc(Cc3cccn3C)n2CCOC)s1
CHEMBL1307776,1,train,CCCCOc1cccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)c1
CHEMBL1307882,1,test,FC(F)(F)c1cccc(Oc2nc(-c3ccccc3)nnc2C(F)(F)F)c1
CHEMBL1307919,1,train,Cc1cc(C)c2c(N)c(C(=O)Nc3ncc(C)s3)sc2n1
CHEMBL1308404,0,train,O=[N+]([O-])c1c(Nc2ccc(O)cc2)cc(Cl)c2nonc12
CHEMBL1308461,0,test,Cc1nc(N2CCC(C)CC2)c2oc3ccccc3c2n1
CHEMBL1308506,0,test,O=C(NC1CCCCC1)C12CC3CC(CC(Cl)(C3)C1)C2
CHEMBL1308946,0,train,CNc1nc2c(N)ncnc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
CHEMBL1308965,0,test,COc1cc(CNc2ccccc2SC)ccc1O
CHEMBL1309232,1,test,COc1ccc(NC(=O)/C(Cl)=C(/Cl)S(=O)(=O)Cc2ccc(C)cc2)cn1
CHEMBL1309377,1,test,Cc1ccc(/C=C/C(=O)Nc2ccccc2C(N)=O)cc1
CHEMBL1309486,0,test,CC(C)(C)n1nnnc1C(c1ccc(Cl)cc1)N1CCSCC1
CHEMBL1309563,1,test,COc1cc2sc3ccc(C#CC4(O)CCCCC4)cc3c(=O)c2cc1OC
CHEMBL1309669,0,train,COc1cc(O)ccc1C=O
CHEMBL1309735,0,test,O=S(=O)(c1cccc(-c2nnc(SC(F)F)n2-c2ccccc2)c1)N1CCCCC1
CHEMBL1309913,0,train,Nc1cc(-c2ccccc2)nn1Cc1ccc(Cl)cc1
CHEMBL1310137,0,test,O=C(c1ccc(Cl)cc1)C1CCCN(Cc2ccc(Oc3ncccn3)cc2)C1
CHEMBL1310213,0,test,COc1ccc(S(N)(=O)=O)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1.CS(=O)(=O)O
CHEMBL1310341,1,train,CCCCOc1ccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)cc1
CHEMBL131037,0,test,COc1ccc(OC)c2c1C(=O)C(Cl)=C(Cl)C2=O
CHEMBL1310785,0,train,CCN(CC)CC(C)OC(=O)c1ccccc1Cl
CHEMBL1311416,0,test,CN1/C(=C\\C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)C(C)(C)c2ccccc21
CHEMBL1311732,0,test,CCOC(=O)C1=C(C)N(c2ccc(C)cc2)C(=O)/C1=C\\c1ccc(O)c(OC)c1
CHEMBL1311780,0,test,CC1CCC(NC(=O)c2ccc(CS(=O)(=O)Cc3ccccc3F)o2)CC1
CHEMBL1311937,0,train,Cc1ccc2sc(NC(=O)C3CC3)nc2c1C
CHEMBL1311953,0,train,Cc1cccc(NC(S)=Nc2ccc3c[nH]nc3c2)c1
CHEMBL1311990,0,test,COc1ccc(N2CC(C(=O)NCc3ccccc3)CC2=O)cc1
CHEMBL1312155,0,test,CCOc1ccccc1CNS(=O)(=O)c1c[nH]cn1
CHEMBL1312760,0,test,CCOC(=O)C1CCN(C(=O)CCc2nnc3ccc(NCc4ccco4)nn23)CC1
CHEMBL1313073,0,train,CCOC1OC2C(CO)OC(n3cnc4c(N)ncnc43)C2O1
CHEMBL1313232,0,test,COc1ccc(C(=O)Nc2sc(C)c(C)c2CN2CCOCC2)cc1
CHEMBL1313428,1,train,N=C(NOC(=O)c1ccc(Cl)cc1Cl)c1ccccn1
CHEMBL1313659,0,test,CCN1CCN(Cc2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccccc2Cl)CC1
CHEMBL1313891,1,train,CN(C)c1ccc(N/C=C/C(=O)c2ccco2)cc1
CHEMBL1314349,0,test,CN(C(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)cn1C)C1CCCCC1
CHEMBL1314567,0,train,Cn1cc(S(=O)(=O)N2CCOCC2)cc1C(=O)NCCc1ccccc1
CHEMBL1315633,1,train,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O.O
CHEMBL1316069,0,train,Cc1cc(=O)n2nc(N3CCCC(C(=O)NCc4ccccc4)C3)sc2n1
CHEMBL1318975,0,train,COc1cccc(CNC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1
CHEMBL1319035,0,test,COc1ccccc1C(=O)NCCC(=O)Nc1ncccc1O
CHEMBL1319657,0,train,CSc1ccccc1C(=O)Nc1ncc(C)s1
CHEMBL1319969,0,train,CN(c1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1)S(C)(=O)=O
CHEMBL1320389,0,train,COc1ccc(-c2csc(CCn3nc(C)cc3C)n2)cc1
CHEMBL1321091,0,test,Cc1cccc(OCc2nnc(SCC(=O)Nc3ncc(C)s3)o2)c1
CHEMBL1321177,0,test,N#CC(c1ccc(Cl)cc1)N1CCOCC1
CHEMBL1321728,0,train,COc1ccc(-c2nnc(-c3cc(OC)c(OC)c(OC)c3)o2)cc1OC
CHEMBL1322500,0,train,O=C(COc1cccc(OC(F)F)c1)Nc1ccc(SC(F)F)cc1
CHEMBL1322539,0,test,CCCSc1cc(NCCOC(C)=O)c([N+](=O)[O-])c2nonc12
CHEMBL1323089,0,test,Cc1cccc(NC(=O)C2CCCN(C(=O)NC3CCCCC3)C2)c1C
CHEMBL1323348,0,test,CCOC(=O)C1=NN(C(=O)Nc2ccc(OC)cc2)C2C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)C12
CHEMBL1323405,0,test,Cc1ccc2nc(NC(=O)CN3C(=O)NC4(CCCC4)C3=O)sc2c1
CHEMBL1323508,0,test,COC(=O)c1sc(NC(=O)c2c(C)noc2C)nc1C
CHEMBL1323963,0,test,Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCc3ccc4c(c3)OCO4)CC2)cc1
CHEMBL1324979,0,test,Cc1ccccc1OCCC(=O)N1CCN(S(=O)(=O)c2ccccc2F)CC1
CHEMBL1325478,0,test,O=C(Nc1nnc(-c2cccnc2)s1)c1cccs1
CHEMBL1325549,1,train,CN(C)c1ccc(N/C=C/C(=O)c2ccc(F)cc2)cc1
CHEMBL1325612,0,test,O=C(CSCc1c(Cl)cccc1Cl)NCc1ccco1
CHEMBL1326128,0,test,COc1ccc(CCNC(=O)c2ccc3c(c2)SC2=NS(=O)(=O)CCN23)cc1
CHEMBL1326169,0,test,CC(C)n1nc(C(=O)Nc2ccccc2N2CCOCC2)c2ccccc2c1=O
CHEMBL1326195,0,train,O=S(=O)(Nc1ccc(-c2ccc3nncn3n2)cc1)c1ccccc1Cl
CHEMBL1326342,0,test,CCN(CC)C(=O)CSc1ncnc2c(-c3ccc(OC)cc3)nsc12
CHEMBL1326755,0,test,COc1ccc(CN2CCN(C(=O)Cn3nc(C(=O)O)c4ccccc4c3=O)CC2)cc1F
CHEMBL1326967,1,train,Nc1ccc2nc(-c3ccccc3)sc2c1
CHEMBL1326985,0,test,COC(=O)c1cccc([N+](=O)[O-])c1CN1CCCC(C(N)=O)C1
CHEMBL1327004,0,test,COC(=O)C1CSC(C(=O)OC)N1C(=O)Nc1ccccc1
CHEMBL1327079,1,test,Br.Cc1ccc(SCc2cn3c(C)csc3n2)cc1
CHEMBL1327101,0,test,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CC3)cc2)cc1
CHEMBL1327169,1,test,Cc1cc(NC(=O)c2cccc(F)c2)ncc1NC(=O)c1ccco1
CHEMBL1327226,0,test,N#C/C(=C\\c1c[nH]c2ccccc12)c1nnc2n1CCCCC2
CHEMBL1327321,0,train,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NC3CCCC(C)C3C)c(C)o2)cc1OC
CHEMBL1327368,0,test,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)O)c3N2)c1
CHEMBL1327598,0,train,COc1ccc(CCn2c(=N)c(C(=O)NCC3CCCO3)cc3c(=O)n4ccccc4nc32)cc1OC
CHEMBL1327749,0,test,CCOC(=O)C1CCCCN1C(=O)CCc1c(C)nc2cc(-c3ccccc3)nn2c1C
CHEMBL1327810,1,train,CCC(=O)Oc1ccc(-c2nc(-c3cccnc3)no2)cc1
CHEMBL1328296,0,train,Cc1cccc(C2CC(c3ccc(F)cc3)Nc3ncnn32)c1
CHEMBL1328371,0,test,O=C(CC1(O)C(=O)Nc2ccccc21)c1ccccc1
CHEMBL1328395,0,train,CCOc1c(OC(C)=O)ccc(/C=C/c2ccc3cccc(OC)c3n2)c1[N+](=O)[O-]
CHEMBL1328504,1,train,COc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2O)cc1
CHEMBL1329224,0,train,COc1cc2cc(C(N)=O)c(N)nc2cc1OC
CHEMBL1329235,0,test,Oc1c(CN2CCCCC2)cc(COCc2ccccc2)c2cccnc12
CHEMBL1329548,0,test,COc1cccc2oc3cc(C#Cc4ccccn4)ccc3c(=O)c12
CHEMBL1329761,0,test,O=C(CCc1ccccc1)Nc1nncs1
CHEMBL1329798,1,train,O=C(O)c1cccc(COc2ccc(CO)cc2Cl)c1
CHEMBL1330013,0,test,CCCc1noc2c1C(c1ccoc1)C(C#N)=C(N)N2
CHEMBL1330058,1,test,O=C(Oc1ccc(-c2nc(-c3ccccn3)no2)cc1)c1ccccc1
CHEMBL1330076,0,train,COc1cccc(-c2nc(-c3cccs3)no2)c1
CHEMBL1330417,1,test,O=C(Nc1ccc(N2CCOCC2)cc1)c1cn2ccccc2n1
CHEMBL1330583,1,train,Cc1ccc(C(=O)O/N=C(\\N)c2ccccc2)c(Cl)c1
CHEMBL1330584,0,train,COCCSc1ccccc1C(=O)Nc1ccc2c(c1)OCO2
CHEMBL1330633,0,train,Cn1c(CN2CCCC2)nc2cc(NC(=O)COc3ccccc3)ccc21
CHEMBL1331020,0,test,Cc1c(C(c2cccc([N+](=O)[O-])c2O)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C
CHEMBL1331429,0,train,COc1ccc(C(C)NC(=O)c2ccccc2Cl)cc1OC
CHEMBL1331561,0,train,O=C1c2ccccc2C(=O)N1OS(=O)(=O)c1ccc(F)cc1
CHEMBL1332181,0,test,COc1cccc(CN2CCN(C(=O)COc3ccc4ccccc4c3)CC2)c1
CHEMBL1332236,0,train,Cc1ccc(Oc2nc3ccccn3c(=O)c2/C=C(\\C#N)C(=O)NC2CCS(=O)(=O)C2)c(C)c1
CHEMBL1332325,0,train,CCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1
CHEMBL1332533,1,test,O=C(Nc1cccc(O)c1)c1cc(-c2ccc3c(c2)OCO3)on1
CHEMBL1332688,0,test,CCc1nnc(NC(=O)c2ccc(OC)cc2OC)s1
CHEMBL1332728,1,train,CC(=O)Oc1ccc(-c2nc(-c3cccnc3)no2)cc1
CHEMBL1332742,0,test,O=C(Nc1cccc(NC(=O)c2ccccc2Cl)c1)c1ccco1
CHEMBL1332923,0,test,COc1ccc(CN=C(S)NNC(=O)c2cc3ccccc3o2)cc1
CHEMBL1333243,0,test,Cc1ccc(-c2nc(SC(C)C(=O)N3CCOCC3)n[nH]2)cc1
CHEMBL1333254,0,test,Cc1ncoc1C(=O)Nc1ccc2c(c1)OCCO2
CHEMBL1333533,0,test,COc1ccc(NC(=O)CSc2ccccn2)c([N+](=O)[O-])c1
CHEMBL1333626,0,train,COc1ccc(C(=O)NCCOc2cccc(OC)c2)cc1
CHEMBL1333774,0,test,CC1CCCCN1Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCc1ccccc1
CHEMBL1333831,1,train,Cc1cccc(C(=N)NOC(=O)c2ccc(Cl)cc2Cl)c1
CHEMBL1333973,0,test,COCCN(C(=O)COC(=O)CCc1nc2ccccc2s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
CHEMBL1333995,1,test,CN(C)c1ccc(-c2nc(O)c3ccccc3n2)cc1
CHEMBL1334410,0,test,CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(O)nn2)s1
CHEMBL1334514,1,test,NC(=NOCc1ccc([N+](=O)[O-])cc1)c1ccccn1
CHEMBL1334528,0,test,COc1ccc(-c2n[nH]c(S)n2)cc1
CHEMBL1334614,0,train,Cc1nnc(NC(=O)CSc2cn(CCNC(=O)c3ccccc3)c3ccccc23)s1
CHEMBL1335066,0,train,Cc1cccc2cc(CN(CC(C)C)S(=O)(=O)c3ccccc3)c(O)nc12
CHEMBL1335291,0,test,CCc1cc(=O)oc2c(C)c(OCC(=O)NC3CC(C)(C)NC(C)(C)C3)ccc12
CHEMBL1335481,0,train,CSc1cccc(NC(=O)c2cc(S(=O)(=O)N3CCCC3)cn2C)c1
CHEMBL1335571,1,train,Cc1ccccc1-c1noc(-c2ccc(O)cc2)n1
CHEMBL1335655,1,test,Brc1ccc(-c2nnc(-c3ccccc3)c(N3CCSCC3)n2)cc1
CHEMBL1336068,0,test,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCCCC1
CHEMBL1336241,0,test,COc1ccc2c(c1)N(C(=O)CSc1n[nH]c(C)n1)C(C)(C)C=C2C
CHEMBL1336277,1,train,O=C(/C=C/Nc1ccccc1Br)c1ccccn1
CHEMBL1336359,0,test,CCCCNC(=O)c1ccc(N2CCC3(CC2)OCCO3)c([N+](=O)[O-])c1
CHEMBL1336637,0,train,COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)CN1CCOCC1
CHEMBL1337066,0,test,CC(Oc1cccc(Cl)c1)C(=O)Nc1ccccc1N1CCCC1
CHEMBL1337091,0,train,Cn1cc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(Cl)cc1
CHEMBL1337186,1,test,O=C(Nc1cccc(O)c1)C(=O)Nc1ccccn1
CHEMBL1337356,0,train,CCC(C)SCc1nc2ccccc2[nH]1
CHEMBL1337574,0,test,CC(C)C(=O)Nc1ccc(NC(=S)NC(=O)c2ccccc2F)cc1
CHEMBL1338042,0,test,COC(=O)Cc1c(C)c2ccc(OCC(=O)N3CCC(C)CC3)c(C)c2oc1=O
CHEMBL1338057,0,train,CCOc1ccc(N/C=C/C(=O)c2ccc(OC)cc2)cc1
CHEMBL1338085,1,train,CCCc1ccc(C(=O)O/N=C(\\N)c2ccccn2)cc1
CHEMBL1338658,0,train,COc1cccc(-c2nnc(-c3ccco3)o2)c1
CHEMBL1339206,0,train,NNC(=O)c1ccc(O)cc1O
CHEMBL1339678,1,test,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccccn1
CHEMBL1339683,0,test,O=C(COC(=O)c1[nH]nc2ccccc12)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
CHEMBL1339775,0,test,COc1cc(Cl)ccc1OCc1cc(C(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)no1
CHEMBL1339911,0,test,O=C(Nc1ccccc1F)c1cnc(O)nc1O
CHEMBL1340249,0,test,CN(C)S(=O)(=O)c1cccc(NC(=O)CSc2nnnn2-c2ccccc2)c1
CHEMBL1340293,0,test,CCn1c(O)c(N=NC(=O)c2ccc(CSc3nncn3C)cc2)c2ccccc21
CHEMBL1340312,0,test,COc1cccc(C(=O)NCc2nnc(SCC(=O)Nc3nccs3)n2-c2ccccc2)c1
CHEMBL1340492,1,train,COc1cccc(-c2nc(-c3ccc(C(=O)O)cc3)no2)c1
CHEMBL1340758,0,test,Cc1csc(SCC(=O)Nc2nc(-c3ccccc3)cs2)n1
CHEMBL1340899,0,train,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NCCc3ccc(C)cc3)c(C)o2)cc1OC
CHEMBL1341067,0,test,CN1C(=O)/C(=C/c2cn(CC(=O)N3CCCCC3)c3ccccc23)c2ccccc21
CHEMBL1341816,1,train,COc1ccc(C(=O)O/N=C(\\N)c2ccccn2)cc1
CHEMBL1341841,0,test,Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NC(C)c1ccccc1
CHEMBL1342038,1,train,Cn1c(N=Nc2ccccc2)nc2ccccc21
CHEMBL1342109,0,test,c1ccc(OCCSc2nnc3sc4ccccc4n23)cc1
CHEMBL1342565,0,test,CCCn1nc(C(=O)NNC(=O)c2cccc(S(=O)(=O)NC(C)C)c2)c2ccccc2c1=O
CHEMBL1342574,0,train,Cc1ccc(NN2C(=O)C=C(c3ccccc3)C2=O)cc1
CHEMBL1342602,1,test,CCCOC(=O)c1ccc(NC(=O)c2ccoc2C)cc1
CHEMBL1342654,0,test,CCOC(=O)c1ccc(COC(=O)c2ccc(-c3nnc(-c4ccccc4)o3)cc2)o1
CHEMBL1343458,1,train,Nc1cc2sc(-c3ccc(C(=O)O)cc3)nc2cc1Cl
CHEMBL1343565,1,test,Cc1ccc(C(=O)ONc2ccc(N=O)cc2)cc1
CHEMBL1343626,0,test,CCN(C(=O)COC(=O)c1cc(-c2cccs2)nc2ccccc12)C1CCS(=O)(=O)C1
CHEMBL1343675,0,test,CC1CC(OC(=O)CN2CCCCC2)CC(C)(C)C1
CHEMBL1344160,0,train,CSc1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2ccc(F)cc2)s1
CHEMBL1344225,0,train,COc1ccc(NC(=O)/C(Cl)=C(/Cl)[S+]([O-])Cc2ccc(C)cc2)cn1
CHEMBL1344378,0,test,Cc1cc(NC(=O)c2cc3ncc(Br)cn3n2)no1
CHEMBL1344399,1,train,COCCNC(=O)/C(C#N)=C/c1ccc(O)cc1
CHEMBL1344470,0,test,O=C(N/C(=C/c1cccc(Br)c1)c1nc(S)n[nH]1)c1ccccc1
CHEMBL1344582,1,train,O=C(/C=C/Nc1ccc(F)cc1F)c1cccs1
CHEMBL1344803,0,test,O=C(Nc1ccccc1)c1cccc(N2CCCC2=O)c1
CHEMBL1345388,1,test,C=CCNc1nc(-c2ccccn2)nnc1-c1ccccc1
CHEMBL1345739,0,test,O=C(COc1ccc(Cl)cc1)Nc1ccc(Cc2ccncc2)cc1
CHEMBL1345908,0,train,O=C(Nc1cnn(Cc2ccc(F)cc2)c1)C(c1ccccc1)c1ccccc1
CHEMBL1345918,0,test,Cc1nn(C)c(Cl)c1CN1CCN(C2CCCCC2)C(CCO)C1
CHEMBL1345927,0,train,CCNc1nc(Oc2ccc(=O)n(-c3ccccc3)n2)nc(N(C)C)n1
CHEMBL1345944,0,test,CC(C)(CO)NCC(O)COc1ccc2c(c1)CCC2
CHEMBL1346222,0,test,CCn1nnc(NC(=O)c2cccnc2)n1
CHEMBL1346239,0,test,O=C(c1ccccc1)c1ccc2[nH]c(-c3ccc(NC(=O)c4ccccc4F)cc3)nc2c1
CHEMBL1346564,0,train,COc1cc2c(cc1OC)-c1cc(Nc3ccc(N(C)C)cc3)nc(=O)n1CC2
CHEMBL1346923,0,test,COc1ccccc1NC(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc3c(c1)OCO3)N2
CHEMBL1346992,0,test,CCn1cc(C(=O)N[C@@H](CCSC)C(=O)NCCCn2ccnc2)c(=O)c2cc3c(cc21)OCO3
CHEMBL1347016,0,train,CCOc1ccc(CN(CCO)CCO)cc1C(=O)OC
CHEMBL1347071,0,test,CCCCCCCCC[n+]1cccc2c3ccccc3ccc21.[Br-]
CHEMBL1347081,0,train,O=C(Nc1cnn(Cc2c(Cl)cccc2Cl)c1)C(c1ccccc1)c1ccccc1
CHEMBL1347197,0,test,COc1ccccc1NC(=O)NC1(C(=O)N2CCCCCC2)CCCCC1
CHEMBL1347985,0,test,COc1ccc(C2CC(=O)N3CN(c4ccc(C)c(Cl)c4)CSC3=C2C#N)cc1OC
CHEMBL1348864,0,test,Cc1nnc2c(N(C)S(=O)(=O)c3ccccc3)nc3ccccc3n12
CHEMBL1348884,1,train,Cc1cccc(NC(=O)c2ccc3c(c2)OCCO3)c1
CHEMBL1349067,1,test,Cc1ncsc1C(=O)Nc1nc2c(s1)CCCC2
CHEMBL1349069,0,train,COc1cccc(N2CCN(Cc3cccc(Cl)c3)CC2)c1
CHEMBL1349101,0,train,Cc1cccc(NC(=O)c2ccc(NCCO)c([N+](=O)[O-])c2)n1
CHEMBL1349226,0,train,COc1ccc(CC(=O)Nc2ccc(-c3cn4ccccc4n3)cc2)cc1OC
CHEMBL1349301,0,test,CS(=O)(=O)N1CCC(Oc2ccccc2C(=O)N2CCN(CC3CC3)CC2)CC1
CHEMBL1349374,1,test,CC(C)[C@@H](CO)NC(=O)c1ccc2c3n(nc2c1)-c1ccccc1CO3
CHEMBL1349397,0,test,O=C1NC(=O)C2(CCC(C(=O)O)C2)N1
CHEMBL1349416,0,test,CC(CCc1ccco1)NC(=O)CCc1nnc2ccc(NCc3ccccc3)nn12
CHEMBL1349543,0,test,COC(=O)CSc1nc(COc2ccccc2)nc2ccccc12
CHEMBL1349863,1,train,COc1cc(SC)ccc1C(=O)Nc1ncc(C)s1
CHEMBL1349985,0,test,O=C(/C=C/c1ccccc1)NCC1(c2ccccc2)CCOCC1
CHEMBL1350091,0,test,CCCc1nc2oc3c(O)ncnc3c2c2c1CCCC2
CHEMBL1350144,0,test,CCOC(=O)c1ccc(NC(=O)CCc2ccc(C)o2)cc1
CHEMBL1350148,0,test,Cc1ccc(OCCC(=O)OCc2csc(CC(=O)Nc3ccccc3C)n2)cc1
CHEMBL1350152,1,train,CN(C)c1ccc(N/C=C/C(=O)c2ccccc2)cc1
CHEMBL1350837,0,test,CN(C(=O)CSc1nncn1C)C1CCCN(Cc2ccccc2F)C1
