comp_id,bioactivity,data_split,smiles
CHEMBL1940990,1,train,C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(C#N)cn1c23
CHEMBL1944698,1,test,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
CHEMBL1946170,0,train,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
CHEMBL1949788,0,train,COc1ccc(C(=O)NC[C@@H](O)CO)cc1/C=C/c1ccc(Cl)cc1
CHEMBL1949789,0,train,COc1ccc(C(=O)NC[C@H](O)CO)cc1/C=C/c1ccc(Cl)cc1
CHEMBL1950289,0,test,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1
CHEMBL1952329,0,test,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
CHEMBL1957078,1,train,CNC(=O)C1CCC(CNC(=O)c2ncoc2-c2ccc(OC)cc2)CC1
CHEMBL1957079,1,train,COc1ccc(-c2ocnc2C(=O)NCC2CCC(C(=O)N(C)C)CC2)cc1
CHEMBL1957080,1,train,CNC(=O)c1ccc(CNC(=O)c2ncoc2-c2ccc(OC)cc2)cc1
CHEMBL1957081,0,train,CNC(=O)c1ccc(CN(C)C(=O)c2ncoc2-c2ccc(OC)cc2)cc1
CHEMBL1957082,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccccc2)cc1
CHEMBL1957083,1,test,COc1ccc(-c2ocnc2C(=O)NCc2ccccn2)cc1
CHEMBL1957084,1,test,COc1ccc(-c2ocnc2C(=O)NCc2cccnc2)cc1
CHEMBL1957085,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1
CHEMBL1957086,1,train,O=C(NCc1ccncc1)c1ncoc1-c1cccc(O)c1
CHEMBL1957087,1,train,O=C(NCc1ccncc1)c1ncoc1-c1ccc(C(F)(F)F)cc1
CHEMBL1957088,1,train,N#Cc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1
CHEMBL1957089,1,train,COc1cccc(-c2ocnc2C(=O)NCc2ccncc2)c1
CHEMBL1957090,1,train,NC(=O)c1cccc(-c2ocnc2C(=O)NCc2ccncc2)c1
CHEMBL1957091,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl
CHEMBL1957092,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1F
CHEMBL1957093,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)c(F)c1
CHEMBL1957094,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)c(C)c1
CHEMBL1957095,0,test,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1-c1ccncc1
CHEMBL1957098,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cn1
CHEMBL1957099,1,train,COc1ncc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl
CHEMBL1957100,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)nc1Cl
CHEMBL1957101,0,train,COc1cnc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl
CHEMBL1957102,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(Cl)c2)cc1Cl
CHEMBL1957225,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)c2)cc1Cl
CHEMBL1957226,1,train,COc1cc(CNC(=O)c2ncoc2-c2ccc(OC)c(Cl)c2)ccn1
CHEMBL1957227,1,train,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C(F)(F)F)c2)cc1Cl
CHEMBL1957228,1,test,COc1ccc(-c2ocnc2C(=O)NCc2ccnnc2)cc1Cl
CHEMBL1957229,1,test,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)n2)cc1Cl
CHEMBL1957230,1,test,COc1ccc(-c2ocnc2C(=O)NCCc2ccncc2)cc1Cl
CHEMBL1957231,1,test,COc1ccc(-c2ocnc2C(=O)NCc2ccn3ccnc3c2)cc1Cl
CHEMBL1957780,1,test,O=C1NC(=O)/C(=C/c2cccs2)S1
CHEMBL1957941,1,train,O=C(NCCc1ccc([N+](=O)[O-])cc1)c1ccc(O)c2[nH]c(Cc3ccccc3)nc12
CHEMBL1957942,1,test,Cc1ccc(S(=O)(=O)Nc2ccc(CCNC(=O)c3ccc(O)c4[nH]c(Cc5ccccc5)nc34)cc2)cc1
CHEMBL1957943,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(Cc4ccccc4)nc23)cc1
CHEMBL1957944,0,test,Cc1nc2c(C(=O)NCCc3ccc(NS(C)(=O)=O)cc3)ccc(O)c2[nH]1
CHEMBL1957945,1,test,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CC4)nc23)cc1
CHEMBL1957946,1,test,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CCCC4)nc23)cc1
CHEMBL1957947,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(Cl)cc4)nc23)cc1
CHEMBL1957948,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4F)nc23)cc1
CHEMBL1957949,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4)nc23)cc1
CHEMBL1957950,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4Cl)nc23)cc1
CHEMBL1957952,1,test,Cc1ccc(S(=O)(=O)Nc2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5ccc(F)cc5)nc34)cc2)cc1
CHEMBL1957953,1,test,O=C(O)COc1cccc(CCCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(Cl)cc4)nc23)c1
CHEMBL1957954,1,train,O=C(NCCCn1ccnc1)c1ccc(O)c2[nH]c(-c3ccc(Cl)cc3Cl)nc12
CHEMBL1957955,1,train,O=C(NCCCn1cnc(Cl)c1Cl)c1ccc(O)c2[nH]c(-c3ccc(Cl)cc3Cl)nc12
CHEMBL1957956,1,train,O=C(NCCCn1ccnc1)c1ccc(O)c2[nH]c(-c3ccc(F)c(Cl)c3)nc12
CHEMBL1957957,1,train,Cc1cn(CCCNC(=O)c2ccc(O)c3[nH]c(-c4cccs4)nc23)cn1
CHEMBL1957958,1,test,CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5cccs5)nc34)cc2)CC1
CHEMBL1957959,1,train,O=C(NCCCn1cnc(Cl)c1Cl)c1ccc(O)c2[nH]c(-c3cccs3)nc12
CHEMBL1957960,1,test,O=C(NCCCn1cnc(Cl)c1Cl)c1ccc(O)c2[nH]c(-c3ccco3)nc12
CHEMBL1969664,1,test,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1
CHEMBL197077,1,test,NC1=NONC1N1N=NC(C(=O)N/N=C/c2ccncc2)C1CN1CCCCC1
CHEMBL197226,1,test,NC1=NONC1N1N=NC(c2n[nH]c(-c3ccncc3)n2)C1CN1CCCCC1
CHEMBL1976040,0,test,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
CHEMBL198058,1,test,O=C(Nc1ccccc1)Nc1[nH]nc2nnc(-c3ccccc3)c(-c3ccccc3)c12
CHEMBL1983111,0,test,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12
CHEMBL1983268,0,test,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1
CHEMBL1997924,1,test,c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1
CHEMBL2001019,0,test,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1
CHEMBL2006765,1,test,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1
CHEMBL201511,1,train,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
CHEMBL2016642,1,test,O=C1NC(=O)/C(=C/c2cccnc2)S1
CHEMBL2017214,0,test,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12
CHEMBL2017974,0,test,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1
CHEMBL2022412,1,test,Br.c1ccc(-c2n/c(=N\\Cc3cccnc3)sn2-c2cccc3ccccc23)cc1
CHEMBL2022413,1,test,Br.OCC/N=c1\\nc(-c2ccccc2)n(-c2cccc3ccccc23)s1
CHEMBL2022414,1,train,Br.c1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2cccc3ccccc23)cc1
CHEMBL2022415,1,test,Br.OCC/N=c1\\nc(-c2cccc3ccccc23)n(-c2ccccc2)s1
CHEMBL2022416,1,train,Br.Cc1n/c(=N\\Cc2cccnc2)sn1-c1ccccc1
CHEMBL2022417,1,train,Br.CCCCCc1n/c(=N\\Cc2cccnc2)sn1-c1ccccc1
CHEMBL2022418,1,train,Cl.OCC/N=c1\\nc(-c2ccccc2)n(-c2ccccc2)s1
CHEMBL2022419,1,train,Cl.c1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2cccc3ccccc23)cc1
CHEMBL2022420,1,train,CCCCC/N=c1\\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1.Cl
CHEMBL2022421,1,test,Br.c1ccc(-c2n/c(=N\\CCN3CCOCC3)sn2-c2ccccc2)cc1
CHEMBL2022422,1,train,CCOC(=O)C/N=c1\\nc(-c2ccccc2)n(-c2ccccc2)s1
CHEMBL2022423,1,test,Br.c1ccc(Cn2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1
CHEMBL2024359,1,train,Br.c1ccc(-c2n/c(=N\\Cc3cccnc3)sn2-c2ccccc2)cc1
CHEMBL2024360,1,train,Br.CCOC(=O)C/N=c1\\nc(-c2ccccc2)n(-c2ccccc2)s1
CHEMBL2024361,1,train,Br.OCC/N=c1\\nc(-c2ccccc2)n(-c2ccccc2)s1
CHEMBL2024362,1,train,Br.N=c1nc(-c2ccccc2)n(-c2ccccc2)s1
CHEMBL2024363,1,train,Br.CCCCC/N=c1\\nc(-c2ccccc2)n(-c2ccccc2)s1
CHEMBL2024364,1,test,Br.c1ccc(-c2n/c(=N\\C3CCCCC3)sn2-c2ccccc2)cc1
CHEMBL2024365,1,train,Br.COc1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1
CHEMBL2024366,1,train,Br.CCOC(=O)C/N=c1\\nc(-c2ccccc2)n(-c2ccc(OC)cc2)s1
CHEMBL2024367,1,train,Br.O=[N+]([O-])c1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1
CHEMBL2024368,1,train,Br.CCOC(=O)C/N=c1\\nc(-c2ccccc2)n(-c2ccc([N+](=O)[O-])cc2)s1
CHEMBL2024369,1,train,Br.COc1ccc(-n2s/c(=N/CCO)nc2-c2ccccc2)cc1
CHEMBL2024370,1,train,Br.COc1ccc(-c2n/c(=N\\Cc3cccnc3)sn2-c2ccccc2)cc1
CHEMBL2024371,1,train,Br.COc1ccc(-c2n/c(=N\\CCO)sn2-c2ccccc2)cc1
CHEMBL2024372,1,train,Br.CCOC(=O)C/N=c1\\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1
CHEMBL2024373,1,train,Br.CCCCC/N=c1\\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1
CHEMBL2024374,1,train,Br.COc1ccc(-c2n/c(=N\\c3ccccc3)sn2-c2ccccc2)cc1
CHEMBL2024375,1,train,Br.FC(F)(F)c1ccc(-c2n/c(=N\\Cc3cccnc3)sn2-c2ccccc2)cc1
CHEMBL202695,0,train,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1
CHEMBL2028663,0,test,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
CHEMBL2029988,0,test,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
CHEMBL203407,1,test,NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc3ncnn23)cc1
CHEMBL2035187,0,test,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2
CHEMBL203569,1,train,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1
CHEMBL2037482,1,train,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC)c1=O
CHEMBL2041933,0,test,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1
CHEMBL2042135,1,test,C[C@H](/C=C\\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O
CHEMBL2046466,1,test,O=C(NCCCc1ccc(Cl)nc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12
CHEMBL2048657,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccccc4)nc23)cc1
CHEMBL2048658,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccccc4)nc23)cc1
CHEMBL2048659,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1
CHEMBL2048660,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4F)nc23)cc1
CHEMBL2048661,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4cccs4)nc23)cc1
CHEMBL2048662,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccsc4)nc23)cc1
CHEMBL2048663,1,train,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccoc4)nc23)cc1
CHEMBL2048664,1,test,O=C(NCCc1ccc(F)nc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12
CHEMBL2048665,1,train,O=C(Nc1cccnc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12
CHEMBL2048666,1,train,O=C(NCCc1cccc(O)c1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12
CHEMBL2048667,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1
CHEMBL2048668,1,train,CN(C)S(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1
CHEMBL2048669,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(Cl)cc4)nc23)cc1
CHEMBL2048670,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccoc4)nc23)cc1
CHEMBL2048671,1,train,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4cccs4)nc23)cc1
CHEMBL2048672,1,train,CN(C)S(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccsc4)nc23)cc1
CHEMBL2048673,1,test,O=C(NCCc1cccnc1Cl)c1ccnc2[nH]c(-c3ccoc3)nc12
CHEMBL2048674,1,test,O=C(Nc1cccnc1)c1ccnc2[nH]c(-c3ccsc3)nc12
CHEMBL2048675,1,test,Cc1ccncc1NC(=O)c1ccnc2[nH]c(N3CCC(c4ccccc4)C3)nc12
CHEMBL2048676,1,train,CCN(CC)c1ccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)cc1
CHEMBL2048677,1,train,COc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12
CHEMBL2048678,1,train,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12
CHEMBL2048679,1,train,Cc1ccc(NC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cn1
CHEMBL2048680,1,train,COc1ccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)cc1
CHEMBL2048681,1,train,COc1cccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)c1
CHEMBL2048682,1,test,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3cccnc3)nc12
CHEMBL2048683,1,train,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3cccc(OC)c3)nc12
CHEMBL2048684,1,train,COc1ccncc1NC(=O)c1ccnc2[nH]c(-c3cccc(Cl)c3)nc12
CHEMBL2048685,1,test,COc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccncc3)nc12
CHEMBL2048872,0,test,N[C@@H]1CCCN(c2c(/C=C3\\SC(=O)NC3=O)cccc2-c2ccccc2)C1
CHEMBL206109,0,test,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1
CHEMBL2062563,1,train,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
CHEMBL2062564,1,test,CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
CHEMBL2062565,1,test,CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
CHEMBL2062575,1,test,CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1
CHEMBL2062577,1,train,CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
CHEMBL2062581,1,train,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
CHEMBL2062585,1,train,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCC(=O)O
CHEMBL2063002,1,test,CC(=O)O[C@H]1C[C@@H](O)C[C@H](O)C[C@@H](O)[C@@H]2O[C@H]2[C@@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)O[C@H]2CC[C@H](O[C@@H]3CC[C@@H](OC(=O)[C@H](C)[C@@H](O)/C(C)=C/c4ccc5c(c4)C(=O)C=CC5=O)[C@H](C)O3)[C@H](C)O2)OC(=O)/C=C/[C@H](C)[C@@H](O)C[C@H](O)/C=C/CC[C@@H](C)[C@@H](O)[C@H](O)[C@@]2(O)O[C@@H](C1)C[C@@H](O)[C@@H]2O
CHEMBL2063926,1,test,CSc1ccccc1Nc1nc(N2CCN(C3CCNCC3)CC2)nc2c(NCC3CC3)ncnc12
CHEMBL2064515,1,train,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1
CHEMBL2064516,1,train,N#Cc1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1
CHEMBL2064517,1,train,N#Cc1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1
CHEMBL2064518,1,train,N#Cc1cccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)c1
CHEMBL2064519,1,train,N#Cc1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
CHEMBL2064520,1,train,COC(=O)c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
CHEMBL2064521,1,train,N#Cc1cccc(CSc2nnc(-c3ccncc3)o2)c1
CHEMBL2064522,1,test,c1cc(-c2nnn[nH]2)ccc1CSc1nnc(-c2ccc3c(c2)OCO3)o1
CHEMBL2064531,1,train,c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1
CHEMBL2064532,1,train,N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1
CHEMBL2064533,1,train,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1
CHEMBL2064534,1,train,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
CHEMBL2064535,1,train,N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
CHEMBL2064536,1,train,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1
CHEMBL2064537,1,train,COCC1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1
CHEMBL2064538,1,train,COC[C@@H]1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1
CHEMBL2064539,1,train,COC[C@H]1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1
CHEMBL2064628,1,test,CN(C)C[C@@H](OC(=O)N1Cc2c(NC(=O)C(C)(C)C)n[nH]c2C1(C)C)c1ccccc1
CHEMBL206659,0,train,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1
CHEMBL206834,0,test,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
CHEMBL2071201,1,test,Cn1cc(Nc2ncc(Br)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1
CHEMBL2071607,0,test,N#Cc1ccc2nc(Nc3ccc(Oc4ncccc4C(F)(F)F)cc3)[nH]c2c1
CHEMBL2071609,0,test,N#Cc1ccc2nc(Nc3ccc(-c4ccccc4)cc3)[nH]c2c1
CHEMBL2071610,0,test,N#Cc1ccc2nc(Nc3ccc(-c4cccnc4F)cc3)[nH]c2c1
CHEMBL2071612,0,train,CC(C)(C)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1
CHEMBL2071613,0,train,Cc1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1
CHEMBL2071614,0,train,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1
CHEMBL207426,0,train,COCCNc1nc(-c2ccc(C(=O)NCCC#N)cc2)nc2c1ncn2C(C)C
CHEMBL2079588,0,test,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1
CHEMBL208017,0,train,COCCNc1nc(-c2ccc(C(C)=O)cc2)nc2c1ncn2C(C)C
CHEMBL2087361,0,test,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1
CHEMBL209148,0,test,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1
CHEMBL209404,0,train,COCCNc1nc(-c2ccc(C#N)s2)nc2c1ncn2C(C)C
CHEMBL2094331,1,train,O=C1Nc2ccccc2/C1=C/c1ccccn1
CHEMBL2103830,0,train,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC
CHEMBL2103839,0,train,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
CHEMBL2103840,1,test,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12
CHEMBL2103842,0,test,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1
CHEMBL2103851,0,test,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
CHEMBL2103875,0,test,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
CHEMBL2103882,0,test,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12
CHEMBL2105717,0,test,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
CHEMBL2105728,0,test,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
CHEMBL2105759,0,test,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
CHEMBL2107832,0,test,O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F
CHEMBL210839,0,train,COCCNc1nc(-c2ccc(NS(C)(=O)=O)cc2)nc2c1ncn2C(C)C
CHEMBL2110732,0,test,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
CHEMBL2133806,0,test,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1
CHEMBL2138625,0,test,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1
CHEMBL2140408,0,test,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1
CHEMBL2146883,0,test,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
CHEMBL215803,1,test,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2
CHEMBL2158866,1,test,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl
CHEMBL2163768,0,train,COc1ccc2oc3ncc(O)c(-c4ccccc4)c3c2c1
CHEMBL2163769,1,train,Cc1cc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2cc1O
CHEMBL2163770,1,train,Oc1cc2c(oc3ncc(OCc4ccccc4)c(-c4ccccc4)c32)c2ccccc12
CHEMBL2163771,1,test,Oc1cnc2oc3c4ccccc4c(O)cc3c2c1-c1ccccc1
CHEMBL2163772,1,train,Oc1ccc2oc3ncc(O)c(-c4ccccc4)c3c2c1
CHEMBL2163773,0,train,COc1ccc2oc3ncc(OC)c(-c4ccccc4)c3c2c1
CHEMBL2163774,1,train,COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1
CHEMBL2163999,0,train,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3nccc3n2)CC1
CHEMBL2165191,0,test,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1
CHEMBL216543,1,train,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\\O
CHEMBL217092,0,test,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
