comp_id,bioactivity,data_split,smiles
CHEMBL107600,0,train,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccn2)cc1
CHEMBL1077,1,train,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
CHEMBL107706,1,train,CC1(C)OC(=O)C(Oc2ccc(F)cn2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL1077388,1,train,O=S(=O)(Nc1ccncc1Nc1cccc(Cl)c1)C(F)(F)F
CHEMBL1077398,1,train,CS(=O)(=O)Nc1ccncc1Nc1ccc(Cl)cc1
CHEMBL1077403,1,train,Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1
CHEMBL1077436,1,test,CS(=O)(=O)Nc1ccncc1NC1CCCC1
CHEMBL1077442,1,train,COc1ccccc1Nc1cnccc1NS(C)(=O)=O
CHEMBL1078090,1,train,CS(=O)(=O)Nc1ccncc1Nc1cccc(Cl)c1
CHEMBL1078091,0,train,CS(=O)(=O)Nc1ccncc1Nc1cccc(Br)c1
CHEMBL1078373,1,train,CS(=O)(=O)Nc1ccncc1Nc1ccc(Br)cc1
CHEMBL1078374,1,train,Cc1ccccc1Nc1cnccc1NS(C)(=O)=O
CHEMBL1078375,1,train,Cc1cccc(Nc2cnccc2NS(C)(=O)=O)c1
CHEMBL1078376,1,train,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1
CHEMBL1078377,1,train,CCc1ccccc1Nc1cnccc1NS(C)(=O)=O
CHEMBL1078378,0,train,CCc1cccc(Nc2cnccc2NS(C)(=O)=O)c1
CHEMBL1078557,1,train,CCc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1
CHEMBL1078682,0,train,COc1cccc(Nc2cnccc2NS(C)(=O)=O)c1
CHEMBL1078683,1,train,COc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1
CHEMBL1078860,1,test,O=S(=O)(Nc1ccncc1NC1CCCC1)C(F)(F)F
CHEMBL1079073,1,test,O=S(=O)(Nc1ccncc1NC1CCCCCC1)C(F)(F)F
CHEMBL1079074,1,train,O=S(=O)(CCC(F)(F)F)Nc1ccncc1Nc1ccccc1
CHEMBL1079333,1,train,O=S(=O)(Nc1ccncc1Nc1ccc(Cl)cc1)C(F)(F)F
CHEMBL1079335,1,train,O=S(=O)(Nc1ccncc1Nc1cccc(Br)c1)C(F)(F)F
CHEMBL1079875,1,train,COc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1
CHEMBL1079876,1,train,COc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1
CHEMBL1079877,1,train,CS(=O)(=O)Nc1ccncc1Nc1ccccc1
CHEMBL1079878,1,train,CS(=O)(=O)Nc1ccncc1Nc1ccccc1Cl
CHEMBL1080231,1,train,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1
CHEMBL1080404,1,train,CCc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F
CHEMBL1080405,1,train,CCc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1
CHEMBL1080406,1,train,CCc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1
CHEMBL1080407,1,train,COc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F
CHEMBL1080552,0,test,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1NS(=O)(=O)c2ccccc2C1O
CHEMBL1081855,1,train,O=S(=O)(Nc1ccncc1Nc1ccc(Br)cc1)C(F)(F)F
CHEMBL1081856,1,train,Cc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F
CHEMBL108201,1,train,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1
CHEMBL1082723,0,test,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12
CHEMBL108299,1,train,C=CCc1ccc(OC(C)=O)c(OC)c1
CHEMBL1084,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1
CHEMBL108452,0,train,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1
CHEMBL108512,1,test,CC1(C)OC(=O)C(Oc2ccc3sccc3c2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL1086610,0,test,O=C(Nc1ccc(CCc2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1
CHEMBL1087267,0,test,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1
CHEMBL108802,0,test,CC1(C)OC(=O)C(Cc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL108917,1,test,CC1(C)OC(=O)C(Oc2ccc(C3CC3)cn2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL108936,0,train,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cn1
CHEMBL108961,0,train,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1
CHEMBL108975,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3Cl)CCC2)cc1
CHEMBL108978,0,test,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc3ccccc3cn2)cc1
CHEMBL109017,0,test,Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1
CHEMBL109030,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1
CHEMBL109047,1,train,Cc1ccccc1OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O
CHEMBL109143,0,test,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cs1
CHEMBL109341,0,train,COc1cc(/C=C/C(=O)O)cc(OC)c1O
CHEMBL109486,0,train,COCc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1
CHEMBL109578,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccc(CO)cc3)CCC2)cc1
CHEMBL109623,0,train,CN(C)c1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl
CHEMBL110145,0,train,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1
CHEMBL110331,0,train,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1
CHEMBL110382,0,validation,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1
CHEMBL110392,1,train,Cc1cccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)c1
CHEMBL110396,0,train,CCOC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1
CHEMBL110401,1,train,CC1(C)OC(=O)C(Oc2ccc(F)c(F)c2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL110446,0,test,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cnc3ccccc3c2)cc1
CHEMBL110448,0,train,Cc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1
CHEMBL110462,0,train,CS(=O)(=O)c1ccc(-n2cc(CO)nc2-c2cccnc2)cc1
CHEMBL1105,1,test,COc1ccc2cc(CC(=O)O)ccc2c1
CHEMBL110514,0,test,CC1(C)OC(=O)C(Oc2cccnc2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL110574,0,train,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1
CHEMBL110660,0,test,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)no1
CHEMBL110824,1,train,CC1(C)OC(=O)C(Oc2ncc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL110836,1,train,CC1(C)OC(=O)C(Oc2ccc(F)cc2F)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL110876,0,validation,Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1
CHEMBL111039,0,train,CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1
CHEMBL111045,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC(C(F)(F)F)(C(F)(F)F)C2)cc1
CHEMBL111057,1,train,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1
CHEMBL111314,0,train,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1F
CHEMBL111321,1,train,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1
CHEMBL111356,1,train,CN(C)c1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl
CHEMBL111427,1,train,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1F
CHEMBL111562,1,train,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1
CHEMBL111590,1,train,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1
CHEMBL111597,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1
CHEMBL111657,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CCC2)cc1
CHEMBL111786,1,train,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1
CHEMBL111787,1,train,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CCC2)cc1
CHEMBL111904,0,validation,CC[C@@]1(C)OC(=O)C(OC(C)C)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL112,0,train,CC(=O)Nc1ccc(O)cc1
CHEMBL113851,1,test,COc1cccc(COc2cc(N)[nH]c3nc(-c4ccc(F)cc4)c(-c4ccncc4)c2-3)c1
CHEMBL1147,0,train,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1
CHEMBL115410,1,train,CSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1
CHEMBL115590,0,train,C=C[C@@]1(C)CC=C2C(CCC3[C@](C)(CO)CCC[C@@]23C)C1
CHEMBL115752,0,train,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2F)cc1
CHEMBL115979,1,train,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl
CHEMBL116253,0,test,Cc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1
CHEMBL1163219,1,validation,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl
CHEMBL1163221,0,validation,COc1ccc2c(c1)c1c(n2C(=O)c2c(Cl)cc(Cl)cc2Cl)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl
CHEMBL1163229,0,validation,COC1(c2cc(F)cc(OCCCN3CCc4c(c5cc(S(C)(=O)=O)ccc5n4C(=O)c4ccccc4)C3)c2)CCOCC1.Cl
CHEMBL1164245,1,test,COc1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCNC1.Cl
CHEMBL116438,0,test,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL1164539,0,test,CS(=O)(=O)c1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCNC1.Cl
CHEMBL1164943,0,test,COC1(c2cc(F)cc(OCCCN3CCc4c(c5cc(F)ccc5n4Cc4ccc(S(C)(=O)=O)cc4)C3)c2)CCOCC1.Cl
CHEMBL1164950,1,validation,COc1ccc2c(c1)c1c(n2C(=O)c2cccc(F)c2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl
CHEMBL116532,0,train,C=C[C@@]1(C)CC=C2C(CCC3[C@](C)(CCCCC(=O)O)CCC[C@@]23C)C1
CHEMBL1171448,0,test,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O
CHEMBL117528,1,train,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)c(F)c1
CHEMBL117615,1,train,CCN(C)C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL117635,0,train,C=C[C@@]1(C)CC=C2C(CCC3[C@](C)(CCCC(=O)O)CCC[C@@]23C)C1
CHEMBL117650,0,train,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2F)cc1
CHEMBL117763,0,train,C=C[C@@]1(C)CC=C2C(CCC3[C@](C)(CC(=O)O)CCC[C@@]23C)C1
CHEMBL117862,1,train,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F
CHEMBL117911,1,test,CC(C)(C)c1cc(/C=C\\c2cccs2)cc2c1OCC2(C)C
CHEMBL117947,0,train,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F
CHEMBL118,0,train,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL118064,1,train,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1
CHEMBL118258,0,test,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1
CHEMBL118335,0,train,CCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL118839,1,test,CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C
CHEMBL119170,1,validation,CC(C)(C)c1cc(C(=O)NC2CC2)cc2c1OCC2(C)C
CHEMBL119418,1,train,CCCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL119433,1,validation,CN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1
CHEMBL119472,1,train,CCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL119618,1,validation,CCCN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1
CHEMBL119720,1,test,Cn1cccc1C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL120067,0,test,COc1cc2[nH]c(C)nc2cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1
CHEMBL120185,0,test,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1
CHEMBL1204023,1,test,Cl.O=S(=O)(Nc1ccncc1NC1CCCCC1)C(F)(F)F
CHEMBL1204024,1,test,CS(=O)(=O)Nc1ccncc1NC1CCCCC1.Cl.O
CHEMBL1204025,1,test,CS(=O)(=O)Nc1ccncc1NC1CCCCCC1.Cl
CHEMBL1210423,0,test,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1.[Na+]
CHEMBL121405,0,test,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1
CHEMBL122,0,train,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
CHEMBL122065,1,train,CCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
CHEMBL1221731,0,validation,CCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1
CHEMBL1229205,0,test,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1
CHEMBL1230209,1,train,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2
CHEMBL1230348,1,train,O=C(O)C1=Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F
CHEMBL1232083,1,train,CC(C)COc1c(Cl)cc2c(c1Cl)O[C@@H](C(F)(F)F)C(C(=O)O)=C2
CHEMBL1240658,0,train,CCCC(=O)N/N=C/c1coc2ccccc2c1=O
CHEMBL1241822,0,test,O=C(N/N=C/c1coc2ccccc2c1=O)c1ccccc1
CHEMBL1241823,0,test,Cc1ccc(S(=O)(=O)N/N=C/c2coc3ccccc3c2=O)cc1
CHEMBL1241992,1,train,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(Cl)cc1
CHEMBL1242095,1,train,CC(=O)c1c(O)cc(O)c(C/C=C(\\C)CCC=C(C)C)c1O
CHEMBL12532,1,train,CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
CHEMBL125460,0,train,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL125682,0,train,Cc1cc(=O)c(Oc2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL125743,0,validation,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2
CHEMBL126244,0,train,Cc1cc(=O)c(-c2cccc(F)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126303,0,train,Cc1cc(=O)c(Oc2ccccc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126392,0,train,Cc1cc(=O)c(-c2ccccc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126404,0,train,Cc1cccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)c1
CHEMBL126578,0,train,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)cc1
CHEMBL126629,0,train,Cc1cc(=O)c(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126683,0,train,Cc1cc(=O)c(Oc2ccc(I)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126810,0,train,Cc1cc(=O)c(-c2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126979,0,train,Cc1cc(=O)c(-c2ccc(Cl)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL126991,0,train,Cc1cc(=O)c(Oc2ccc(Cl)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL127084,0,train,Cc1cc(=O)c(Oc2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL127125,0,train,Cc1cc(=O)c(Oc2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL1271476,0,test,CCc1cccc(NC(=O)Nc2cccn(Cc3ccccc3Cl)c2=O)c1
CHEMBL127190,0,train,Cc1cc(=O)c(-c2ccc(Cl)c(Cl)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL127211,0,train,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL127268,0,train,Cc1cc(=O)c(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL127514,0,train,Cc1cc(=O)c(Oc2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL127560,0,train,Cc1cc(=O)c(Oc2ccc(OC(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1
CHEMBL1275921,0,train,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1F.[Na+]
CHEMBL1275940,0,train,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Br.[Na+]
CHEMBL1275941,1,train,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1
CHEMBL1275942,1,train,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1
CHEMBL1275970,1,train,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1F
CHEMBL1275971,1,train,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1Br
CHEMBL1275972,1,train,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1F
CHEMBL1276001,1,train,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1Br
CHEMBL127674,0,train,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1
CHEMBL127868,0,train,Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)cc1
CHEMBL1288467,0,train,O=C(O)C1=Cc2cc(Cl)ccc2OC1C(F)(F)F
CHEMBL1288468,0,train,Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288469,0,train,O=Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288533,1,train,O=C(O)C1=Cc2c(ccc(Cl)c2Cl)OC1C(F)(F)F
CHEMBL1288537,0,train,COc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288538,0,train,C#Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288539,1,train,CCc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288554,0,train,O=C(O)C1=Cc2cc(Cl)c(Cl)cc2OC1C(F)(F)F
CHEMBL1288555,0,train,O=C(O)C1=Cc2cc(Cl)cc(Cl)c2OC1C(F)(F)F
CHEMBL1288556,0,train,O=C(O)C1=Cc2c(Cl)cc(Cl)cc2OC1C(F)(F)F
CHEMBL1288564,0,train,N#Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288565,1,train,Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288591,0,train,O=C(O)C1=Cc2ccc(Cl)c(Cl)c2OC1C(F)(F)F
CHEMBL1288592,1,train,O=C(O)C1=Cc2c(cc(Cl)c(Cl)c2Cl)OC1C(F)(F)F
CHEMBL1288600,0,train,Cc1cc(C)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288601,0,train,COc1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288602,1,train,COc1cc(C)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288617,1,train,O=C(O)C1=Cc2cc(Cl)c(Cl)c(Cl)c2OC1C(F)(F)F
CHEMBL1288618,1,train,C=Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288619,1,train,C#Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288640,1,train,C#Cc1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288641,1,train,CCc1cc(C)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288642,0,train,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2
CHEMBL1288695,1,train,Cc1c(Cl)cc2c(c1C)O[C@H](C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288696,0,train,Cc1c(Cl)cc2c(c1C)O[C@@H](C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288697,0,train,Cc1cc(C)c2c(c1)C=C(C(=O)O)[C@@H](C(F)(F)F)O2
CHEMBL1288728,1,train,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2
CHEMBL1288730,1,train,Cc1cc(Cl)c(C)c2c1OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL1288771,0,train,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)C(C(F)(F)F)O2
CHEMBL1288772,0,train,Cc1c(Cl)cc2c(c1C)OC(C(F)(F)F)C(C(=O)O)=C2
CHEMBL1289128,0,train,CCCc1cc(OC(F)(F)F)cc2c1O[C@@H](C(F)(F)F)C(C(=O)O)=C2
CHEMBL1289129,0,train,CCCc1cc(OC(F)(F)F)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2
CHEMBL1290320,1,train,O=C(O)C1=Cc2cc(Cl)cc(-c3ccccc3)c2OC1C(F)(F)F
CHEMBL1290321,0,test,O=C(O)C1=Cc2cc(Cl)cc(C#Cc3ccccc3)c2OC1C(F)(F)F
CHEMBL1290433,0,train,NS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1
CHEMBL1290434,1,test,NS(=O)(=O)c1ccc(C#Cc2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1
CHEMBL1290563,1,train,O=C(O)C1=Cc2cc(C(F)(F)F)ccc2OC1C(F)(F)F
CHEMBL1290564,1,train,Cc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2
